u700,l779,2015-06-26 13:28:37
u700,l704,2015-06-27 11:02:41
u700,l781,2015-06-29 10:28:04
u700,l782,2015-06-29 14:57:26
u700,l771,2015-06-30 09:09:15
u700,l784,2015-06-30 16:37:48
u700,l744,2015-06-30 18:56:35
u700,l746,2015-07-02 18:42:03
u700,l781,2015-07-03 10:53:02
u700,l788,2015-07-06 16:52:13
u700,l589,2015-07-07 00:38:00
u700,l790,2015-07-07 04:47:45
u700,l791,2015-07-07 17:09:00
u700,l792,2015-07-07 19:23:01
u700,l793,2015-07-08 10:13:46
u700,l794,2015-07-08 15:09:51
u700,l795,2015-07-09 06:34:22
u700,l796,2015-07-09 09:56:04
u700,l797,2015-07-09 11:42:09
u700,l798,2015-07-10 10:53:12
u700,l799,2015-07-10 12:35:30
u700,l800,2015-07-11 14:55:16
u700,l801,2015-07-17 18:20:52
u700,l802,2015-07-19 11:16:29
u700,l803,2015-07-19 14:57:36
u700,l804,2015-07-23 12:35:40
u700,l805,2015-07-24 10:41:29
u700,l806,2015-07-26 13:02:16
u700,l807,2015-07-27 12:22:53
u700,l808,2015-07-31 14:52:53
u700,l809,2015-08-22 14:30:52
u18193,l18193,2015-01-31 15:27:46
u18193,l18194,2015-01-31 15:29:58
u18193,l18195,2015-01-31 15:43:18
u18193,l18195,2015-01-31 15:45:07
u18193,l18197,2015-01-31 16:07:27
u18193,l18198,2015-01-31 18:39:07
u18193,l18197,2015-01-31 18:51:50
u18193,l18200,2015-02-01 04:05:15
u18193,l18200,2015-02-01 04:07:58
u18193,l18200,2015-02-01 08:53:15
u18193,l18200,2015-02-01 12:15:17
u18193,l18193,2015-02-01 15:01:21
u18193,l18193,2015-02-01 15:02:12
u18193,l18194,2015-02-01 15:02:55
u18193,l18207,2015-02-02 04:40:04
u18193,l18200,2015-02-03 15:03:44
u18193,l18195,2015-02-03 15:05:00
u18193,l18195,2015-02-03 15:11:05
u18193,l18211,2015-02-04 05:31:34
u18193,l18212,2015-02-04 17:23:26
u18193,l18213,2015-02-04 17:24:19
u18193,l18207,2015-02-05 05:55:09
u18193,l18213,2015-02-05 18:44:28
u18193,l18216,2015-02-06 06:47:59
u18193,l18217,2015-02-06 18:39:20
u18193,l18218,2015-02-07 05:07:06
u18193,l18194,2015-02-07 19:38:31
u18193,l18220,2015-02-08 06:58:53
u18193,l18195,2015-02-08 15:44:57
u18193,l18222,2015-02-08 17:33:12
u18193,l18223,2015-02-08 18:53:39
u18193,l18207,2015-02-09 06:25:57
u18193,l18225,2015-02-10 07:27:54
u18193,l18226,2015-02-10 07:28:23
u18193,l18227,2015-02-10 07:29:01
u18193,l18228,2015-02-10 07:29:40
u18193,l18229,2015-02-10 07:30:56
u18193,l18200,2015-02-10 07:31:40
u18193,l18200,2015-02-10 17:55:02
u18193,l18232,2015-02-12 03:44:16
u18193,l18233,2015-02-12 06:50:12
u18193,l18225,2015-02-13 12:53:40
u18193,l18207,2015-02-14 03:27:51
u18193,l18207,2015-02-14 03:28:10
u18193,l18207,2015-02-14 03:28:28
u18193,l18207,2015-02-14 03:28:37
u18193,l18239,2015-02-14 16:39:59
u18193,l18239,2015-02-14 16:40:49
u18193,l18241,2015-02-15 03:07:16
u18193,l18239,2015-02-15 03:07:38
u18193,l18200,2015-02-15 03:07:56
u18193,l18225,2015-02-15 03:08:27
u18193,l18227,2015-02-15 03:08:52
u18193,l18223,2015-02-15 03:09:38
u18193,l18193,2015-02-15 03:10:30
u18193,l18200,2015-02-15 14:34:26
u18193,l18239,2015-02-15 14:35:53
u18193,l18195,2015-02-15 15:15:18
u18193,l18195,2015-02-15 15:15:33
u18193,l18195,2015-02-15 15:15:45
u18193,l18195,2015-02-16 00:39:25
u18193,l18225,2015-02-16 00:39:55
u18193,l18195,2015-02-16 15:36:37
u18193,l18195,2015-02-16 15:36:50
u18193,l18195,2015-02-16 15:37:01
u18193,l18195,2015-02-16 15:37:12
u18193,l18195,2015-02-16 15:37:42
u18193,l18195,2015-02-16 15:38:04
u18193,l18261,2015-02-16 15:38:57
u18193,l18195,2015-02-16 15:39:16
u18193,l18239,2015-02-16 18:05:34
u18193,l18239,2015-02-17 04:44:35
u18193,l18200,2015-02-17 04:44:47
u18193,l18225,2015-02-17 04:44:57
u18193,l18239,2015-02-17 04:45:10
u18193,l18227,2015-02-17 04:45:26
u18193,l18239,2015-02-17 04:45:52
u18193,l18194,2015-02-17 04:46:38
u18193,l18225,2015-02-17 18:58:59
u18193,l18200,2015-02-17 18:59:12
u18193,l18228,2015-02-17 19:01:48
u18193,l18274,2015-02-17 19:02:09
u18193,l18275,2015-02-17 19:04:07
u18193,l18226,2015-02-17 19:06:04
u18193,l18213,2015-02-17 19:06:28
u18193,l18195,2015-02-17 19:06:45
u18193,l18239,2015-02-17 19:07:06
u18193,l18239,2015-02-17 19:07:41
u18193,l18233,2015-02-18 08:40:46
u18193,l18207,2015-02-18 08:41:43
u18193,l18283,2015-02-18 08:42:04
u18193,l18239,2015-02-22 04:19:52
u18193,l18239,2015-03-01 08:13:13
u18193,l18200,2015-03-02 06:35:46
u18193,l18195,2015-03-04 03:36:16
u18193,l18239,2015-03-12 17:01:20
u18193,l18239,2015-03-25 06:55:24
u18193,l18239,2015-03-29 03:03:43
u18193,l18239,2015-03-30 18:40:41
u18193,l18292,2015-04-03 07:07:00
u18193,l18293,2015-04-04 00:53:00
u18193,l18239,2015-04-07 18:09:32
u18193,l18207,2015-07-06 06:27:58
u18193,l18239,2015-07-06 19:25:02
u18193,l18207,2015-07-07 08:21:05
u18193,l18239,2015-07-07 18:11:47
u18193,l18299,2015-07-08 04:04:00
u18193,l18299,2015-07-08 10:14:12
u18193,l18283,2015-07-10 13:16:25
u18193,l18302,2015-07-11 03:27:54
u18193,l18239,2015-08-03 16:41:40
u18193,l18239,2015-08-03 16:42:04
u18193,l18239,2015-09-07 11:10:09
u18193,l18239,2015-09-07 11:10:27
u18193,l18239,2015-09-07 11:10:49
u18193,l18220,2015-09-07 11:11:15
u18193,l18239,2015-09-07 11:12:46
u18193,l18299,2015-11-05 05:13:00
u18193,l18311,2015-11-09 06:13:20
u28957,l28957,2015-11-09 03:48:56
u28957,l28958,2015-11-09 03:49:19
u28957,l28959,2015-11-09 03:49:44
u28957,l28960,2015-11-09 03:50:27
u28957,l28961,2015-11-09 03:50:32
u28957,l28962,2015-11-09 03:50:42
u28957,l28957,2015-11-09 03:51:16
u28957,l28964,2015-11-09 03:51:57
u28957,l28965,2015-11-09 03:52:07
u28957,l28958,2015-11-09 03:52:14
u28957,l28967,2015-11-09 03:52:21
u28957,l28968,2015-11-09 03:52:36
u28957,l28969,2015-11-09 03:53:01
u28957,l28968,2015-11-09 03:53:15
u28957,l28960,2015-11-09 03:53:33
u28957,l28961,2015-11-09 03:53:39
u28957,l28965,2015-11-09 03:54:19
u28957,l28962,2015-11-09 03:54:33
u28957,l28964,2015-11-09 03:54:49
u28957,l28961,2015-11-09 03:55:25
u28957,l28977,2015-11-09 03:55:32
u28957,l28978,2015-11-09 03:55:38
u28957,l28979,2015-11-09 03:55:51
u28957,l28980,2015-11-09 03:56:02
u28957,l28981,2015-11-09 03:56:16
u28957,l28979,2015-11-09 03:56:22
u28957,l28983,2015-11-09 03:56:35
u28957,l28984,2015-11-09 03:56:42
u28957,l28985,2015-11-09 03:56:56
u28957,l28986,2015-11-09 03:57:11
u28957,l28987,2015-11-09 03:57:27
u28957,l28978,2015-11-09 03:57:35
u28957,l28962,2015-11-09 06:39:49
u28957,l28958,2015-11-09 06:42:09
u28957,l28958,2015-11-09 09:49:04
u28957,l28961,2015-11-09 09:49:14
u28957,l28964,2015-11-09 09:49:23
u28957,l28962,2015-11-09 09:49:38
u28957,l28995,2015-11-09 09:49:45
u28957,l28962,2015-11-09 09:50:05
u28957,l28968,2015-11-09 09:50:13
u28957,l28957,2015-11-09 09:50:22
u28957,l28965,2015-11-09 09:50:31
u28957,l28960,2015-11-09 09:50:42
u28957,l28985,2015-11-09 09:50:51
u28957,l28984,2015-11-09 09:50:58
u28957,l28981,2015-11-09 09:51:08
u28957,l29004,2015-11-09 09:51:17
u28957,l28980,2015-11-09 09:51:25
u28957,l29006,2015-11-09 09:51:43
u28957,l29007,2015-11-09 09:51:59
u28957,l28983,2015-11-09 09:52:10
u28957,l29004,2015-11-09 09:55:25
u28957,l29010,2015-11-09 09:59:31
u28957,l28995,2015-11-09 11:05:41
u28957,l28958,2015-11-09 11:11:28
u28957,l28961,2015-11-09 11:11:37
u28957,l28965,2015-11-09 11:11:47
u28957,l28964,2015-11-09 11:12:39
u28957,l28983,2015-11-09 11:17:48
u28957,l28981,2015-11-09 11:17:57
u28957,l29004,2015-11-09 11:18:12
u28957,l28964,2015-11-09 11:18:55
u28957,l28960,2015-11-09 11:19:58
u28957,l28961,2015-11-09 11:20:11
u28957,l28984,2015-11-09 11:20:19
u28957,l28979,2015-11-09 11:20:36
u28957,l29024,2015-11-09 23:31:45
u28957,l28959,2015-11-09 23:34:16
u28957,l29026,2015-11-09 23:34:26
u28957,l29027,2015-11-09 23:34:40
u28957,l29028,2015-11-09 23:34:52
u28957,l29029,2015-11-09 23:35:01
u28957,l29027,2015-11-09 23:35:17
u28957,l29029,2015-11-09 23:36:08
u28957,l29032,2015-11-09 23:36:22
u28957,l29033,2015-11-09 23:36:37
u28957,l29034,2015-11-09 23:36:48
u28957,l29035,2015-11-09 23:37:01
u28957,l29036,2015-11-09 23:37:14
u28957,l29037,2015-11-09 23:37:28
u28957,l29038,2015-11-09 23:37:49
u28957,l29039,2015-11-09 23:38:18
u28957,l29040,2015-11-09 23:38:37
u28957,l29041,2015-11-09 23:38:54
u28957,l29042,2015-11-09 23:39:18
u28957,l29043,2015-11-09 23:39:33
u28957,l29044,2015-11-09 23:39:43
u28957,l29045,2015-11-09 23:39:54
u28957,l29046,2015-11-09 23:40:04
u28957,l29047,2015-11-09 23:40:24
u28957,l29048,2015-11-09 23:40:39
u28957,l29049,2015-11-09 23:40:58
u28957,l29050,2015-11-09 23:41:10
u28957,l29051,2015-11-09 23:41:30
u28957,l29039,2015-11-09 23:42:44
u28957,l29034,2015-11-09 23:43:14
u28957,l29037,2015-11-09 23:44:20
u28957,l29041,2015-11-09 23:45:16
u28957,l29029,2015-11-10 09:28:49
u28957,l28985,2015-11-10 09:29:05
u28957,l28981,2015-11-10 09:29:11
u28957,l28968,2015-11-10 09:29:17
u28957,l28969,2015-11-10 09:29:26
u28957,l28960,2015-11-10 09:29:31
u28957,l28964,2015-11-10 09:29:38
u28957,l29063,2015-11-10 09:29:46
u28957,l28984,2015-11-10 10:17:16
u28957,l28995,2015-11-10 10:17:22
u28957,l28968,2015-11-10 10:17:52
u28957,l28981,2015-11-10 10:17:57
u28957,l28959,2015-11-10 10:18:03
u28957,l28983,2015-11-10 10:18:14
u28957,l28985,2015-11-10 10:18:21
u28957,l29006,2015-11-10 10:18:27
u28957,l28962,2015-11-10 10:18:35
u28957,l28984,2015-11-10 10:18:42
u28957,l28986,2015-11-10 10:18:48
u28957,l28977,2015-11-10 10:18:58
u28957,l28986,2015-11-10 10:19:04
u28957,l28985,2015-11-10 10:19:10
u28957,l28965,2015-11-10 10:19:18
u28957,l28986,2015-11-10 10:19:26
u28957,l28980,2015-11-10 10:19:33
u28957,l28967,2015-11-10 10:19:41
u28957,l28967,2015-11-10 10:19:52
u28957,l29063,2015-11-10 10:21:47
u28957,l29004,2015-11-10 10:22:01
u28957,l28969,2015-11-10 10:22:16
u28957,l28983,2015-11-10 10:22:27
u28957,l28959,2015-11-10 10:22:59
u28957,l28977,2015-11-10 10:23:11
u28957,l28979,2015-11-10 10:23:23
u28957,l28958,2015-11-10 10:23:35
u28957,l28962,2015-11-10 10:23:46
u28957,l28965,2015-11-10 10:23:59
u28957,l28986,2015-11-10 10:24:15
u28957,l28969,2015-11-10 10:24:29
u28957,l29029,2016-01-02 14:10:28
u28957,l29096,2016-01-02 14:10:55
u28957,l29097,2016-01-30 05:33:09
u28957,l29098,2016-01-30 05:33:50
u28957,l29099,2016-01-30 05:34:06
u28957,l29100,2016-01-30 05:34:16
u28957,l29097,2016-01-30 05:34:28
u28957,l29102,2016-01-30 05:34:50
u28957,l29103,2016-01-30 05:35:03
u28957,l29104,2016-01-30 05:35:18
u28957,l29105,2016-01-30 05:35:33
u28957,l29106,2016-01-30 05:35:59
u28957,l29107,2016-01-30 05:36:14
u28957,l29108,2016-01-30 05:36:31
u28957,l29109,2016-01-30 05:36:44
u28957,l29110,2016-01-30 05:37:05
u28957,l29111,2016-01-30 05:37:19
u28957,l29112,2016-01-30 05:37:34
u28957,l29113,2016-01-30 05:37:46
u28957,l29114,2016-01-30 05:37:56
u28957,l29105,2016-01-30 05:38:06
u28957,l29112,2016-01-30 05:38:17
u28957,l29117,2016-01-30 05:38:33
u28957,l29118,2016-01-30 05:38:52
u28957,l29119,2016-01-30 05:39:11
u28957,l29120,2016-01-30 05:39:26
u28957,l29104,2016-01-30 05:39:38
u28957,l29122,2016-01-30 05:39:53
u28957,l29123,2016-01-30 05:40:27
u28957,l29124,2016-01-30 05:40:53
u28957,l29125,2016-01-30 05:41:37
u28957,l29126,2016-01-30 05:42:13
u28957,l29099,2016-01-30 05:44:05
u28957,l29112,2016-01-30 05:45:36
u28957,l29104,2016-01-30 05:45:48
u28957,l29099,2016-01-30 05:46:01
u28957,l29114,2016-01-30 05:46:26
u28957,l29113,2016-01-30 05:47:53
u28957,l29120,2016-01-30 05:48:19
u28957,l29134,2016-01-30 05:49:10
u28957,l29135,2016-01-30 05:49:39
u28957,l29120,2016-01-30 05:50:06
u28957,l29098,2016-01-30 05:56:42
u28957,l29122,2016-01-30 05:56:57
u28957,l29112,2016-01-30 05:57:15
u28957,l29114,2016-01-30 05:57:50
u28957,l29117,2016-01-30 05:58:04
u28957,l29113,2016-01-30 05:58:09
u28957,l29125,2016-01-30 05:58:29
u28957,l29118,2016-01-30 05:58:41
u28957,l29110,2016-01-30 05:58:55
u28957,l29107,2016-01-30 05:59:08
u28957,l29105,2016-01-30 05:59:35
u28957,l29125,2016-01-30 06:00:04
u28957,l29134,2016-01-30 06:00:18
u28957,l29150,2016-01-30 06:00:31
u28957,l29111,2016-01-30 06:00:48
u28957,l29150,2016-01-30 06:01:11
u28957,l29124,2016-01-30 06:01:26
u28957,l29122,2016-01-30 06:01:46
u28957,l29155,2016-01-30 06:02:12
u28957,l29119,2016-01-30 06:02:40
u28957,l29123,2016-01-30 06:02:59
u28957,l29134,2016-01-30 07:10:43
u28957,l29124,2016-01-30 07:10:55
u28957,l29150,2016-01-30 07:11:03
u28957,l29122,2016-01-30 07:11:22
u28957,l29097,2016-01-30 07:11:29
u28957,l29119,2016-01-30 07:11:40
u28957,l29107,2016-01-30 07:11:50
u28957,l29126,2016-01-30 07:12:06
u28957,l29166,2016-01-30 08:19:33
u28957,l29167,2016-01-30 08:19:54
u28957,l29168,2016-01-30 08:20:18
u28957,l29169,2016-01-30 08:20:44
u28957,l29170,2016-01-30 08:21:13
u28957,l29171,2016-01-30 08:21:32
u28957,l29172,2016-01-30 08:22:01
u28957,l29173,2016-01-30 08:22:52
u28957,l29174,2016-01-30 08:23:06
u28957,l29175,2016-01-30 08:23:24
u28957,l29176,2016-01-30 08:23:38
u28957,l29177,2016-01-30 08:23:51
u28957,l29178,2016-01-30 08:24:06
u28957,l29179,2016-01-30 08:24:22
u28957,l29180,2016-01-30 08:24:33
u28957,l29181,2016-01-30 08:24:50
u28957,l29166,2016-01-30 08:25:05
u28957,l29183,2016-01-30 08:25:17
u28957,l29184,2016-01-30 08:25:31
u28957,l29185,2016-01-30 08:26:02
u28957,l29186,2016-01-30 08:26:17
u28957,l29187,2016-01-30 08:26:33
u28957,l29188,2016-01-30 08:26:50
u28957,l29189,2016-01-30 08:27:19
u28957,l29190,2016-01-30 08:27:31
u28957,l29177,2016-01-30 08:27:45
u28957,l29176,2016-01-30 08:27:59
u28957,l29193,2016-01-30 08:28:19
u28957,l29194,2016-01-30 08:28:36
u28957,l29181,2016-01-30 08:28:51
u28957,l29113,2016-02-03 12:47:48
u45028,l45028,2015-02-20 08:36:46
u45028,l45029,2015-02-21 13:20:11
u45028,l45030,2015-02-25 09:46:38
u45028,l45031,2015-02-26 13:20:38
u45028,l45032,2015-02-28 14:12:40
u45028,l45033,2015-03-01 09:27:59
u45028,l45034,2015-03-01 12:39:49
u45028,l45035,2015-03-03 08:44:57
u45028,l45036,2015-03-05 09:39:20
u45028,l45037,2015-03-06 11:51:08
u45028,l45038,2015-03-07 05:21:19
u45028,l45039,2015-03-07 14:31:17
u45028,l45037,2015-03-08 11:39:27
u45028,l45034,2015-03-08 12:25:19
u45028,l45039,2015-03-08 14:06:26
u45028,l45037,2015-03-10 09:37:42
u45028,l45039,2015-03-10 14:33:46
u45028,l45031,2015-03-11 08:29:59
u45028,l45035,2015-03-11 09:48:56
u45028,l45039,2015-03-11 14:11:51
u45028,l45035,2015-03-13 11:34:39
u45028,l45035,2015-03-14 06:06:21
u45028,l45037,2015-03-14 09:26:34
u45028,l45051,2015-03-14 14:56:58
u45028,l45035,2015-03-19 13:22:08
u45028,l45037,2015-03-19 13:49:19
u45028,l45037,2015-03-21 04:54:49
u45028,l45031,2015-03-21 09:58:05
u45028,l45034,2015-03-22 12:47:55
u45028,l45035,2015-03-25 09:46:41
u45028,l45037,2015-03-25 12:01:53
u45028,l45059,2015-03-26 01:53:42
u45028,l45039,2015-03-26 08:51:42
u45028,l45061,2015-03-26 13:40:57
u45028,l45037,2015-03-27 11:16:02
u45028,l45034,2015-03-29 12:50:26
u45028,l45059,2015-03-31 05:44:39
u45028,l45037,2015-04-02 13:13:50
u45028,l45031,2015-04-04 09:58:54
u45028,l45037,2015-04-04 11:48:53
u45028,l45059,2015-04-08 03:17:25
u45028,l45069,2015-04-10 14:22:23
u45028,l45031,2015-04-11 04:22:36
u45028,l45038,2015-04-11 05:03:58
u45028,l45037,2015-04-12 10:32:33
u45028,l45034,2015-04-12 12:38:09
u45028,l45074,2015-04-14 09:10:01
u45028,l45035,2015-04-16 13:17:13
u45028,l45035,2015-04-17 12:36:35
u45028,l45077,2015-04-18 04:25:01
u45028,l45078,2015-04-18 05:18:57
u45028,l45079,2015-04-18 06:34:16
u45028,l45035,2015-04-18 12:37:55
u45028,l45034,2015-04-19 12:25:24
u45028,l45037,2015-04-22 12:39:30
u45028,l45037,2015-04-23 09:10:14
u45028,l45030,2015-04-24 09:43:48
u45028,l45038,2015-04-25 06:23:13
u45028,l45037,2015-04-25 12:56:42
u45028,l45087,2015-04-25 15:27:20
u45028,l45034,2015-04-26 11:42:48
u45028,l45039,2015-04-28 05:54:55
u45028,l45035,2015-04-30 11:14:12
u45028,l45032,2015-04-30 12:24:30
u45028,l45039,2015-05-03 12:03:02
u45028,l45059,2015-05-05 01:53:45
u45028,l45037,2015-05-07 13:18:55
u45028,l45059,2015-05-08 01:47:45
u45028,l45037,2015-05-09 09:57:36
u45028,l45031,2015-05-09 13:15:06
u45028,l45087,2015-05-09 14:23:05
u45028,l45099,2015-05-09 16:31:12
u45028,l45059,2015-05-11 01:58:21
u45028,l45101,2015-05-14 07:56:18
u45028,l45037,2015-05-14 09:03:26
u45028,l45103,2015-05-16 14:32:58
u45028,l45034,2015-05-17 12:42:40
u45028,l45030,2015-05-18 12:03:30
u45028,l45106,2015-05-20 09:42:38
u45028,l45030,2015-05-20 12:39:04
u45028,l45108,2015-05-21 10:39:53
u45028,l45032,2015-05-22 13:29:38
u45028,l45038,2015-05-23 05:08:47
u45028,l45111,2015-05-23 16:12:13
u45028,l45031,2015-05-24 11:41:33
u45028,l45034,2015-05-24 12:37:27
u45028,l45035,2015-05-28 13:13:40
u45028,l45061,2015-05-28 14:07:05
u45028,l45035,2015-05-29 12:09:01
u45028,l45037,2015-05-29 12:53:11
u45028,l45033,2015-05-30 09:40:29
u45028,l45035,2015-05-31 09:30:16
u45028,l45120,2015-06-04 05:01:15
u45028,l45032,2015-06-04 06:06:57
u45028,l45122,2015-06-05 13:21:57
u45028,l45123,2015-06-07 02:51:32
u45028,l45039,2015-06-07 13:27:46
u45028,l45125,2015-06-09 10:09:44
u45028,l45032,2015-06-11 13:29:38
u45028,l45059,2015-06-12 01:49:28
u45028,l45031,2015-06-12 13:20:51
u45028,l45059,2015-06-15 01:56:41
u45028,l45035,2015-06-18 13:59:42
u45028,l45030,2015-06-22 11:53:42
u45028,l45132,2015-06-27 14:32:33
u45028,l45133,2015-07-02 07:12:04
u45028,l45134,2015-07-02 10:33:29
u45028,l45034,2015-07-04 14:01:34
u45028,l45031,2015-07-04 17:32:50
u45028,l45137,2015-07-06 09:14:20
u45028,l45035,2015-07-08 09:08:14
u45028,l45139,2015-07-13 08:57:06
u45028,l45137,2015-07-13 09:37:39
u45028,l45032,2015-07-13 16:45:19
u45028,l45032,2015-07-16 14:40:44
u45028,l45035,2015-07-17 12:01:33
u45028,l45034,2015-07-19 12:32:30
u45028,l45030,2015-07-20 09:36:28
u45028,l45035,2015-07-21 08:20:08
u45028,l45035,2015-07-24 17:16:03
u45028,l45079,2015-07-25 06:05:08
u45028,l45035,2015-07-25 13:35:50
u45028,l45037,2015-07-26 11:23:53
u45028,l45034,2015-07-26 12:30:54
u45028,l45059,2015-07-30 06:35:34
u45028,l45134,2015-07-30 07:19:49
u45028,l45034,2015-07-30 10:29:28
u45028,l45155,2015-07-31 13:13:13
u45028,l45034,2015-08-02 12:52:52
u45028,l45074,2015-08-04 08:33:27
u45028,l45059,2015-08-05 03:01:37
u45028,l45035,2015-08-06 13:46:05
u45028,l45155,2015-08-07 09:03:42
u45028,l45137,2015-08-10 11:36:06
u45028,l45035,2015-08-13 13:58:06
u45028,l45059,2015-08-14 03:55:25
u45028,l45122,2015-08-16 04:40:01
u45028,l45059,2015-08-18 03:20:57
u45028,l45035,2015-08-19 12:28:20
u45028,l45031,2015-08-20 15:22:02
u45028,l45035,2015-08-20 16:31:57
u45028,l45034,2015-08-22 05:03:12
u45028,l45035,2015-08-22 11:37:25
u45028,l45171,2015-08-22 16:04:45
u45028,l45035,2015-08-27 13:33:08
u45028,l45031,2015-08-27 13:42:17
u45028,l45174,2015-08-28 09:00:31
u45028,l45037,2015-09-03 10:44:37
u45028,l45035,2015-09-03 12:22:44
u45028,l45038,2015-09-06 06:10:14
u45028,l45032,2015-09-07 10:41:42
u45028,l45037,2015-09-07 12:33:33
u45028,l45037,2015-09-09 09:06:22
u45028,l45030,2015-09-09 09:56:28
u45028,l45182,2015-09-10 08:35:31
u45028,l45183,2015-09-10 15:06:16
u45028,l45037,2015-09-12 11:24:02
u45028,l45030,2015-09-14 09:34:18
u45028,l45059,2015-09-15 03:54:58
u45028,l45030,2015-09-17 10:54:48
u45028,l45032,2015-09-17 14:06:22
u45028,l45037,2015-09-20 11:14:35
u45028,l45034,2015-09-20 12:57:39
u45028,l45059,2015-09-28 07:28:09
u45028,l45059,2015-09-29 05:00:18
u45028,l45035,2015-10-01 12:56:42
u45028,l45194,2015-10-01 13:57:08
u45028,l45195,2015-10-02 07:04:40
u45028,l45074,2015-10-02 14:17:34
u45028,l45059,2015-10-03 01:55:50
u45028,l45037,2015-10-04 14:09:28
u45028,l45059,2015-10-05 06:14:21
u45028,l45200,2015-10-05 08:24:47
u45028,l45030,2015-10-05 11:12:05
u45028,l45037,2015-10-07 10:04:10
u45028,l45033,2015-10-07 11:30:35
u45028,l45032,2015-10-07 12:16:17
u45028,l45035,2015-10-09 11:59:04
u45028,l45033,2015-10-09 16:41:41
u45028,l45033,2015-10-12 12:01:45
u45028,l45208,2015-10-13 01:42:18
u45028,l45209,2015-10-13 07:35:19
u45028,l45210,2015-10-13 11:00:54
u45028,l45211,2015-10-14 05:07:15
u45028,l45212,2015-10-14 14:37:07
u45028,l45059,2015-10-21 04:20:49
u45028,l45125,2015-10-21 08:04:51
u45028,l45103,2015-10-24 12:18:39
u45028,l45037,2015-10-24 13:28:16
u45028,l45033,2015-11-02 12:02:22
u45028,l45059,2015-11-04 01:57:39
u45028,l45035,2015-11-04 12:33:07
u45028,l45220,2015-11-04 13:21:02
u45028,l45037,2015-11-06 14:45:00
u45028,l45222,2015-11-08 10:27:47
u45028,l45034,2015-11-08 12:33:25
u45028,l45059,2015-11-11 03:03:42
u45028,l45225,2015-11-11 07:52:43
u45028,l45033,2015-11-11 08:37:18
u45028,l45059,2015-11-12 02:02:05
u45028,l45034,2015-11-15 11:40:30
u45028,l45229,2015-11-16 02:07:58
u45028,l45059,2015-11-19 01:48:00
u45028,l45231,2015-11-20 12:18:13
u45028,l45033,2015-11-21 10:25:29
u45028,l45233,2015-11-21 13:51:10
u45028,l45059,2015-11-23 04:28:30
u45028,l45182,2015-11-25 08:32:56
